OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC3=C(S2)C=CC=C3)=C(F)C=C1	ipragliflozin	pIC50=8.1319437	pIC50=8.1319437	pIC50=8.1319437
CCOC1=CC=C(CC2=C(C)C=C(OC)C(=C2)[C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1	luseogliflozin	pIC50=8.64589119	pIC50=8.64589119	pIC50=8.64589119
CCC1=CC=C(CC2=CC3=C(CO[C@]33O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C2)C=C1	tofogliflozin	pIC50=8.53760242	pIC50=8.53760242	pIC50=8.53760242
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1	empagliflozin	pKd=7.24412537	pKd=7.24412537	pKd=7.24412537	pIC50=8.51
CC1=C(CC2=CC=C(S2)C2=CC=C(F)C=C2)C=C(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	canagliflozin	pIC50=8.6575775	pIC50=8.6575775	pIC50=8.6575775	pIC50=8.17	pIC50=8.66
[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC(CC2=CC=C(OCC)C=C2)=C(Cl)C=C1	dapagliflozin	pIC50=9.30000019	pIC50=9.30000019	pIC50=9.30000019	pIC50=7.66
CCOC(=O)NC(=O)NC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n2cc(Cc3ccc(cc3)C4CC4)c5c(Cl)cccc25	CHEMBL3786161	pEC50=6.0
CC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(cn3)c4cocc4)c2	CHEMBL1289832	pIC50=7.46
COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4OCC(=O)c4c2Cl)cc1	CHEMBL3654893	pIC50=7.46
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ncc(s3)c4occc4)c(Cl)cc2OCCC=C	CHEMBL1784415	pIC50=7.48
CCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3OC4(COC4)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1091476	pIC50=7.5
CCSC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642521	pIC50=7.5
COC1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(O)cc3)c2	CHEMBL568164	pIC50=7.5
OC[C@H]1O[C@@H](Oc2cccc(Cl)c2Cc3cnn(c3)c4ccccc4)[C@H](O)[C@@H](O)[C@@H]1O	CHEMBL1243239	pIC50=7.5
CCSc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672787	pIC50=7.51
OCCOC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642519	pIC50=7.51
CCCCn1c(CCc2ccc(Cl)cc2)nnc1CN3C(=O)COc4ccc(Cl)cc34	CHEMBL1762499	pIC50=7.52
Clc1ccc(CCc2nnc(CN3C(=O)COc4ccc(Cl)cc34)n2CC5CC5)cc1	CHEMBL1762500	pIC50=7.52
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4ccccn4)c2	CHEMBL590296	pIC50=7.52
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cccc(Cc3cc4ccccc4s3)c2	CHEMBL2018084	pIC50=7.52
OC[C@H]1O[C@]2(OCc3ccc(Cc4ccc(O)cc4)cc23)[C@H](O)[C@@H](O)[C@@H]1O	CHEMBL2172379	pIC50=7.52
CCc1ccc(Cc2sc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(C)c2C)cc1	CHEMBL1829090	pIC50=7.53
CC(C)(C)OC(=O)N1CC(COc2ccc(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2)C1	CHEMBL3654337	pIC50=7.54
CCOc1ccc(Cc2cc([C@@H]3O[C@H](OC)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2Cl)cc1	CHEMBL3703863	pIC50=7.54
CCc1ccc(Cc2c(Cl)cccc2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cn1	CHEMBL1243240	pIC50=7.55
CCc1ccc(Cc2c[nH]c3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c23)cc1	CHEMBL382340	pIC50=7.55
Cc1sc(cc1Cc2ccc(OCC=C)cc2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O	CHEMBL1829079	pIC50=7.56
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ncc(s3)c4ccc(F)cc4)c(Cl)cc2F	CHEMBL1784431	pIC50=7.56
CCOC(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(CC)c(Cc3ccc4OCCOc4c3)c2	CHEMBL3648649	pIC50=7.57
CC(=O)c1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn1	CHEMBL3679704	pIC50=7.6
CCCc1ccc(cc1)c2nnc(Cc3cc(ccc3Cl)C4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)s2	CHEMBL590041	pIC50=7.6
CCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3OC(OC)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL569434	pIC50=7.6
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)C4CCCCC4)c2	CHEMBL1672782	pIC50=7.6
CCc1ccc(Cc2sc(cc2C)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1829086	pIC50=7.61
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3nnc(s3)c4occc4)c(O)c5ccccc25	CHEMBL3679706	pIC50=7.61
C[C@@H](O)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642511	pIC50=7.62
OC[C@H]1O[C@@H](Oc2cccc3[nH]cc(CCc4ccc5OCCc5c4)c23)[C@H](O)[C@@H](O)[C@@H]1O	CHEMBL200438	pIC50=7.62
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n2cc(Cc3ccc(cc3)C4CCCC4)c5c(F)cccc25	CHEMBL3109012	pIC50=7.62
CC(C)N1C(=CN(C1=O)c2ccc(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2)O	CHEMBL3639588	pIC50=7.63
CC(C)N1C(=O)CN(C1=O)c2ccc(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2	CHEMBL3288756	pIC50=7.63
CN1CC(COc2ccc(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2)C1	CHEMBL3654339	pIC50=7.63
COC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642517	pIC50=7.63
COc1ccc(Cc2cc(ccc2Cl)[C@@H]3OC4(COC4)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1090414	pIC50=7.64
FC(F)(F)CCn1c(CN2C(=O)COc3c(Cl)cc(Cl)cc23)nnc1c4ccc(Cl)cc4	CHEMBL1779215	pIC50=7.64
CCc1ccc(cc1Cc2ccc3OCCOc3c2)[C@@H]4O[C@H](COC(=O)[C@H](N)C(C)C)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL3648646	pIC50=7.65
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cccc(Cc3ncc(s3)c4occc4)c2	CHEMBL1672810	pIC50=7.65
CCc1ccc(cc1)C(=O)c2c(Cl)ccc3c2CO[C@]34O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL567058	pIC50=7.66
Cc1ccc(Cc2cccc(c2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL488696	pEC50=7.66
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(OCC4CN(C4)C5COC5)cc3)c2	CHEMBL3654342	pIC50=7.66
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4cscn4)c2	CHEMBL590271	pIC50=7.66
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cccc(Cc3cc4cccccc4c3)c2	CHEMBL2397442	pIC50=7.66
[O-][N+](=O)c1cc(Cl)cc2N(Cc3nnc(CCc4ccc(Cl)cc4)n3CCC(F)(F)F)C(=O)COc12	CHEMBL1779208	pIC50=7.66
CCCOc1cc(Cl)c(Cc2ncc(s2)c3occc3)cc1[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL1784413	pIC50=7.67
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4ccc(F)cc4)c2	CHEMBL1672792	pIC50=7.67
COc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)C[C@H](O)[C@H]3O)cc1	CHEMBL1077231	pIC50=7.68
CS(=O)(=O)N(c1cc(Cl)cc2N(Cc3nnc(CCc4ccc(Cl)cc4)n3CCC(F)(F)F)C(=O)COc12)S(=O)(=O)C	CHEMBL1779207	pIC50=7.68
Cc1sc(cc1Cc2ccc(s2)c3ccc(F)cc3)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL1829080	pIC50=7.68
OC(CC=C)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642514	pIC50=7.68
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ncc(s3)c4cocc4)c(Cl)cc2CO	CHEMBL1784421	pIC50=7.69
CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc3ccc(CCCC(=O)NC(C)(C)C(=O)N4CCNCC4)cc3	CHEMBL2323683	pIC50=7.7
FC(F)(F)CCn1c(CCc2ccc(Cl)cc2)nnc1CN3C(=O)COc4c(Cl)cc(Cl)cc34	CHEMBL1762505	pIC50=7.7
CCCCOc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672785	pIC50=7.71
CCCCCSc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672790	pIC50=7.72
CCOc1ccc(Cc2ccc(CC)cc2)cc1[C@@H]3C[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O	CHEMBL2048492	pIC50=7.72
CC(C)(C)c1ccc(Cc2cc(ccc2Cl)[C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1093013	pIC50=7.73
CCOc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672783	pIC50=7.73
CO[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ccc4OCCOc4c3)c(Cl)cc2OC	CHEMBL3703853	pIC50=7.73
CSC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642520	pIC50=7.73
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ccc(cc3)C4CC4)c(Cl)c5ccoc25	CHEMBL3703922	pIC50=7.74
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4ccc(Cl)s4)c2	CHEMBL590020	pIC50=7.74
CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc3ccc(CCCC(=O)NC(C)(C)C(=O)N4CCN(C)CC4)cc3	CHEMBL2323684	pIC50=7.75
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3nnc(s3)c4occc4)c(Cl)cc2Cl	CHEMBL3679708	pIC50=7.75
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4cocc4)c2	CHEMBL590751	pIC50=7.75
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n2cc(Cc3ccc(Cl)cc3)c4c(F)cccc24	CHEMBL3109018	pIC50=7.75
CCCCCCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn1	CHEMBL1085769	pIC50=7.76
CCOc1ccc(Cc2ccc(O)c(c2)[C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1091947	pIC50=7.76
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ncc(s3)c4occc4)c(Cl)cc2COCC=C	CHEMBL1782080	pIC50=7.76
CCCCCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn1	CHEMBL1085547	pIC50=7.77
CC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(cn3)c4cccs4)c2	CHEMBL1289947	pIC50=7.77
CCc1ccc(Cc2ccccc2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1243207	pIC50=7.77
COc1ccc(cc1Cc2cc3cccccc3c2)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL2397453	pIC50=7.77
CCc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672773	pIC50=7.78
COC1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc4OCCOc4c3)c2	CHEMBL3703850	pIC50=7.78
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4ccccc4)c2	CHEMBL603167	pIC50=7.78
OC[C@H]1O[C@]2(OCc3ccc(Cc4ccc(Cl)cc4)cc23)[C@H](O)[C@@H](O)[C@@H]1O	CHEMBL2172381	pIC50=7.78
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ncc(s3)c4cccs4)c(Cl)cc2COCC=C	CHEMBL1784425	pIC50=7.79
CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(COCC(C)O)cc2Cl)cc1	CHEMBL1163823	pIC50=7.8
COc1ccc(Cc2cc3cccccc3c2)cc1[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL2397449	pIC50=7.8
CCOc1ccc(Cc2cc(cc(c2C)c3ccccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc1	CHEMBL3703844	pIC50=7.81
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4cccs4)c2	CHEMBL606750	pIC50=7.84
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(c(Cc3ccc(s3)c4ccsc4)c2)C(F)(F)F	CHEMBL1672809	pIC50=7.84
OC[C@H]1O[C@]2(OCc3ccc(Cc4ccc(OC(F)(F)F)cc4)cc23)[C@H](O)[C@@H](O)[C@@H]1O	CHEMBL2172384	pIC50=7.84
CC(C)Oc1ccc(CC(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)n[nH]c2C(C)C)cc1	CHEMBL494322	pEC50=7.85
CCOc1ccc(Cc2cc3[C@@H]4O[C@H](COC[C@H]5C[C@H]5COc3cc2Cl)[C@@H](O)[C@H](O)[C@H]4O)cc1	CHEMBL3681856	pIC50=7.85
CCc1ccc(Cc2cc(ccc2C)[C@@H]3OC4(CS(=O)(=O)C4)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1091810	pIC50=7.85
CCc1ccc(Cc2ccc(OC)c(c2)[C@]3(O)C[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL2048491	pIC50=7.85
COc1ccc(cc1Cc2cc3ccccc3s2)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL2018095	pIC50=7.85
FC(F)(F)CCn1c(CN2C(=O)COc3c(Cl)cc(Cl)cc23)nnc1C4CCc5ccccc5C4	CHEMBL1779220	pIC50=7.85
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4nncs4)c2	CHEMBL1672799	pIC50=7.85
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(F)c(Cc3cc4cccccc4c3)c2	CHEMBL2397451	pIC50=7.85
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n2cc(Cc3ccc(cc3)C4CC4)c5c(Cl)cccc25	CHEMBL1782370	pEC50=7.85
OC[C@H]1O[C@]2(OCc3ccc(Cc4ccc(cc4)C(F)(F)F)cc23)[C@H](O)[C@@H](O)[C@@H]1O	CHEMBL2172383	pIC50=7.85
CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4CCOc4c2C5CC5)cc1	CHEMBL3654924	pIC50=7.86
CCOc1ccc(Cc2cc(ccc2OC)[C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1091966	pIC50=7.87
CSc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn1	CHEMBL1085771	pIC50=7.87
C[C@H](O)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642510	pIC50=7.87
CCCCCc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672775	pIC50=7.88
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ncc(s3)c4cocc4)c(Cl)cc2Cl	CHEMBL1784433	pIC50=7.88
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4ccc(Cl)s4)c2	CHEMBL1672797	pIC50=7.88
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4ccccc4)c2	CHEMBL1672791	pIC50=7.88
CC(C)(C)c1ccc(Cc2cc3c(CO[C@]34O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2Cl)cc1	CHEMBL585315	pIC50=7.89
COc1ccc(Cc2cc3ccccc3s2)cc1[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL2018091	pIC50=7.89
CSc1ccc(Cc2cc(sc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830347	pIC50=7.89
FC(F)(F)CCn1c(CN2C(=O)COc3c(Cl)cc(Cl)cc23)nnc1C4Cc5ccccc5C4	CHEMBL1779221	pIC50=7.89
FC(F)(F)CCn1c(CN2C(=O)COc3c(Cl)cc(Cl)cc23)nnc1c4ccccn4	CHEMBL1779216	pIC50=7.89
CCCCCCCc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672777	pIC50=7.91
CCCOc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672784	pIC50=7.91
CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OCCCC4(F)COC4)cc2Cl)cc1	CHEMBL3654345	pIC50=7.91
CCc1ccc(Cc2sc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(Br)c2C)cc1	CHEMBL1829088	pIC50=7.91
CC(C)Oc1ccc(Cc2cc(sc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830349	pIC50=7.92
CCCn1c(CN2C(=O)COc3c(C)cc(C)cc23)nnc1c4ccccn4	CHEMBL1779341	pIC50=7.92
CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OCC4(F)COC4)cc2Cl)cc1	CHEMBL3654349	pIC50=7.92
CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(CCOCC=C)cc2Cl)cc1	CHEMBL1165643	pIC50=7.92
CCc1ccc(Cc2cc(ccc2C)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1086408	pEC50=7.92
CCc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL496138	pIC50=7.92
CCc1ccc(Cc2ccc(OC)c(c2)[C@@H]3C[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL2048490	pIC50=7.92
FC(F)(F)CCn1c(CN2C(=O)COc3c(Cl)cc(Cl)cc23)nnc1C4CC4c5ccccc5	CHEMBL1779219	pIC50=7.92
CCN1C(=CN(C1=O)c2ccc(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2)O	CHEMBL3660003	pIC50=7.94
COc1ccc(Cc2cc(sc2C)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830356	pIC50=7.94
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(OCC4CCO4)cc3)c2	CHEMBL3654346	pIC50=7.94
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(nn3)c4nncs4)c2	CHEMBL1083975	pIC50=7.94
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(CC=C)s3)c2	CHEMBL1672780	pIC50=7.94
CCN1C(=O)CN(C1=O)c2ccc(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2	CHEMBL3288755	pIC50=7.96
CSc1nnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL591739	pIC50=7.96
OC[C@H]1C[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cccc(Cc3ccc(cc3)C4CC4)c2	CHEMBL2048487	pIC50=7.96
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n2cc(Cc3ccc(cc3)C4CCC4)c5ccccc25	CHEMBL3109014	pIC50=7.96
CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2OC)cc1	CHEMBL1090560	pIC50=7.97
CC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(SC)cn3)c2	CHEMBL1290047	pIC50=7.97
COc1c(Cc2nnc(s2)c3occc3)cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c5ccccc15	CHEMBL3639785	pIC50=7.97
CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4C(=O)COc4c2Cl)cc1	CHEMBL3654922	pIC50=7.98
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4oc(cc4)c5ccccc5)c2	CHEMBL590992	pIC50=7.98
O[C@@H]1[C@@H](CF)O[C@H]([C@H](O)[C@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642515	pIC50=7.98
CCCc1ccc(Cc2cc(sc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830354	pIC50=7.99
CCCn1c(CN2C(=O)COc3c(C)cc(C)cc23)nnc1[C@@H]4CCc5ccccc5C4	CHEMBL1779344	pIC50=8.0
CCOc1ccc(Cc2ccc(CC)cc2)cc1[C@]3(O)C[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O	CHEMBL2048493	pIC50=8.0
CCc1ccc(Cc2c(Cl)ccc3c2CO[C@]34O[C@H](CN=[N+]=[N-])[C@@H](O)[C@H](O)[C@H]4O)cc1	CHEMBL565376	pIC50=8.0
CCc1ccc(Cc2cc(c(OC)cc2OC)[C@]3(O)C[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL2048497	pIC50=8.0
CCc1ccc(Cc2cccc(c2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL2017954	pIC50=8.0
COc1c(C)cccc1Cc2cc3c(CO[C@]34O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2Cl	CHEMBL566622	pIC50=8.0
Cc1nc(cs1)c2nnc(CN3C(=O)COc4c(Cl)cc(Cl)cc34)n2CCC(F)(F)F	CHEMBL1779218	pIC50=8.0
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ncc(s3)c4ccsc4)c(Cl)cc2COCC=C	CHEMBL1784426	pIC50=8.0
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3cc4ccccc4s3)ccc2O	CHEMBL2018090	pIC50=8.01
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)C4CCCC4)c2	CHEMBL1672781	pIC50=8.01
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(c(Cc3ncc(s3)c4occc4)c2)C(F)(F)F	CHEMBL1672808	pIC50=8.01
